date,open,high,low,close,volume
2024-01-01,1145.783008222177,2227.706150465921,1915.451990301707,2387.569329488277,9395685
2024-01-02,2578.001376555358,2943.016389856885,1518.886534790894,2920.558025595536,59432553
2024-01-03,1195.153258109708,1350.90827777741,2907.502501519011,1065.65135513936,20050286
2024-01-04,1800.458531828312,2635.339882590194,2286.908310706581,1381.156853520103,59552772
2024-01-05,1035.161741503433,1549.044489277836,2397.15948082408,1198.489168656533,12403573
2024-01-06,1371.503470061641,1993.757602154239,1744.160898388569,1706.715529703134,86628782
2024-01-07,2114.70526422164,1744.629051932893,2237.997385836272,2818.153919927134,50436173
2024-01-08,2853.472403095992,1678.855559527783,1101.814738122227,2603.297483049981,15059278
2024-01-09,2650.311117370696,1289.547099837569,2518.082022763596,2744.967636213411,67200893
2024-01-10,1519.659060565499,1842.385355086822,1353.194268180676,1713.412252456981,88035769
2024-01-11,2441.090258619613,1974.190993923143,2111.446006108804,1847.704000216522,29642064
2024-01-12,2437.486783164732,1192.732651158803,2596.990775187972,2140.30352809076,60108273
2024-01-13,2241.491321991382,1942.164927170192,1585.326425708449,1432.717204384181,73912730
2024-01-14,2460.932752049374,1687.501446149168,1180.197173074528,1054.403981445687,62732093
2024-01-15,1564.90263290762,2922.736163496123,2546.571056279352,2494.386030263141,85919134
2024-01-16,1090.826506481244,1169.928056549805,1365.481533269057,1026.989682419181,29869762
2024-01-17,1549.066655181826,2057.47008061034,1187.699378277887,1964.318908092602,48571399
2024-01-18,1204.140003179693,2243.867792465831,2105.907554471524,2566.895068318566,11851052
2024-01-19,1794.291915090334,1798.660987575779,1180.302727775299,2485.599634261671,67809374
2024-01-20,2432.434031398792,2530.593001059932,2013.065819575512,2536.530168041365,90139532
2024-01-21,1738.222654132189,2960.67167128945,1314.853822267113,1707.941206181738,63422495
2024-01-22,1171.086502920121,2339.81906055018,1817.644883933966,2254.225879532161,60183641
2024-01-23,2956.982862293836,2937.560171071783,2222.769529818484,1025.563909212597,51214123
2024-01-24,2869.627253920421,2108.699957997209,1832.355597186441,1330.368030524784,54915286
2024-01-25,2229.52212819383,1531.719348606268,1598.394958177003,2174.395510958948,58090835
2024-01-26,1942.783242518756,2091.072999546904,1287.823065819533,1885.651872556081,29738084
2024-01-27,2882.112368998266,1321.263203832852,1948.280305317023,2915.557219169729,63929997
2024-01-28,1481.842166840991,2272.138915042854,2004.577881973967,2898.168513043105,67273250
2024-01-29,1825.252996275274,1927.260472101741,2802.93401504247,2580.81354387012,17478361
2024-01-30,2454.834471199714,2708.482818779796,1635.227425085758,1052.625942156766,40351247
2024-01-31,2889.716383759677,2787.484044968219,1807.254664846607,2176.01143221146,61164052
2024-02-01,2565.904960694228,2701.43313578535,1487.982930466503,1203.141462231188,49093823
2024-02-02,2242.319190787844,1005.69613561453,2382.05602945171,1299.482500111352,93212032
2024-02-03,1929.491851936488,2161.404350205543,1596.758864667797,2155.032630325562,34604467
2024-02-04,2242.399485530847,1822.768753035131,1268.97271189866,2905.976838434582,12627813
2024-02-05,1015.013435284893,1555.761921762788,2264.127475647004,2559.218979878312,84048113
2024-02-06,1412.136411342643,1562.221245476863,2001.405004462159,1442.998906580345,3822692
2024-02-07,2510.857157846947,2467.087251949518,1445.499413182123,2107.36773531987,79468939
2024-02-08,1196.857653367023,2420.636641360139,1228.105652870875,2237.29455445467,60816808
2024-02-09,2034.019700001187,2227.725834631904,2615.146871379041,2466.604923181641,71366135
2024-02-10,2741.510908168648,1937.795039861292,1323.772325162976,2484.222148506588,46602388
2024-02-11,2862.806554131695,1124.571739960204,2715.916266156032,2514.014937840429,76066286
2024-02-12,2160.335399808651,1990.700610236133,2956.382353565301,2165.451895836778,12178618
2024-02-13,2889.03482188653,1777.283282380007,2208.018149915747,2682.408819119484,47169911
2024-02-14,1315.852823449471,1655.575879593076,2531.302873378952,1170.310470239655,27644484
2024-02-15,2742.413502499558,2898.540777381595,2280.354886656142,1369.264577090854,12826074
2024-02-16,2959.928307179093,2073.520828017436,2705.280541502508,1217.205272408515,80426597
2024-02-17,2063.00599643303,2599.166943471306,1754.571790743531,1543.218205003619,85521620
2024-02-18,1616.823979328943,2691.758034132881,1961.681805047544,1006.431107147987,90666395
2024-02-19,2200.468487492884,1153.579940410599,2273.010418362539,1115.286237156046,53389362
2024-02-20,2901.819957098491,2517.195139503545,2446.633564178805,2633.274488288715,7866555
2024-02-21,2864.236670936447,1202.218892423345,2216.9104333442,2091.575723904275,64285765
2024-02-22,1111.503313716546,1227.005101702723,2114.689483039818,1865.186830228142,44639093
2024-02-23,2966.734394963588,2830.955881084472,1375.286343654629,2259.36709243232,79381751
2024-02-24,1133.266601265866,2886.360661581586,2689.297946422119,1004.627343196999,20357088
2024-02-25,2956.212030774252,1981.191745328795,2790.285495844081,1674.976671853241,49941456
2024-02-26,1250.430287445366,2349.71583788366,2897.114013969956,2586.896168641429,61474965
2024-02-27,1613.083667371764,2545.81098395967,1642.34484416472,1557.690527049776,88140558
2024-02-28,1149.69314805835,1045.623650345518,2370.838992058119,2996.046786832115,34560234
2024-02-29,2507.020381780878,2847.271024494282,1981.018686318883,1654.085286169075,82140217
2024-03-01,2056.389618504412,2114.910019781888,1678.016954698622,1013.599108624892,96319700
2024-03-02,2326.006173180786,1289.806334798333,2781.523456534827,1313.650245819815,32877303
2024-03-03,2343.060822117101,2273.177009174609,1522.33823330401,1799.474082567279,29794122
2024-03-04,1177.887516179961,1825.399512220238,1464.090215780795,2902.547515292968,21362471
2024-03-05,1641.509010476351,2193.679544426501,1502.280601959837,2213.594622880041,51332703
2024-03-06,1950.811551275019,2829.897904473134,1959.475402959778,1912.641746851469,51937709
2024-03-07,1252.607196356212,2759.960035508846,1084.299558887989,2284.629259273251,81264495
2024-03-08,2238.742306917968,1252.937406105606,1900.975727299221,2480.285720481904,3357870
2024-03-09,2760.525325867288,2080.660288413515,2216.354295016084,1724.994892306716,80803793
2024-03-10,1792.513324195754,2793.868519553112,2908.827352245657,1055.891443359676,9717737
2024-03-11,1967.878624210125,1981.215415126791,2907.83003042316,2309.073274765805,42137573
2024-03-12,1154.279261432403,2640.396666414939,1778.537538451498,2276.481472316706,2231609
2024-03-13,2168.388785332483,2984.88174538767,1619.393256773095,2220.243930341205,58668313
2024-03-14,1292.759517594275,2577.734043927402,2929.757417397532,1947.531180888308,50661553
2024-03-15,1992.686680161289,1620.206167676651,1282.047408024255,1559.211620777663,17155047
2024-03-16,1622.961918469252,1288.370099592689,1503.309830312049,2553.277316273193,45746131
2024-03-17,1521.830099036953,2582.920010885387,2114.865270544247,1742.865357403559,42482361
2024-03-18,1308.416244903478,2506.422922380596,1494.294326264252,1979.620565355733,48502429
2024-03-19,1100.301923275229,2270.47106356959,1215.4342771401,1381.556819592354,27181638
2024-03-20,1798.77907091199,2410.469673779015,2028.710927292187,1420.47484326419,4877122
2024-03-21,2010.120159904448,2888.403426148362,1925.177312247946,2684.621366826597,91210102
2024-03-22,1871.960278057475,1733.383080445864,1952.057926386677,2126.890492646437,14239519
2024-03-23,1164.382198338336,1952.206260925331,2381.01791509996,2620.909485840771,67500347
2024-03-24,1202.516025697816,2564.70203802992,1898.909870595407,2871.667327472862,24156071
2024-03-25,2782.167473590956,1848.541061416706,1271.602549294998,2845.594947709545,57604556
2024-03-26,2918.157898752265,1524.918209703673,2883.576674712463,1894.038394762787,76395558
2024-03-27,1259.266499628409,1352.001564186685,1866.630561504962,1602.513132935243,83046185
2024-03-28,1322.66279416708,2289.144868814843,1209.851117890654,2748.504033885076,85328444
2024-03-29,2621.396798969498,2508.894151840802,1699.141414072652,2954.044938629627,6890425
2024-03-30,2039.305690791343,2759.036074494355,2833.692728034235,2335.92674191182,16031325
2024-03-31,2939.794284920747,1864.371634327098,1204.447294156022,2482.025095724789,49625279
2024-04-01,1795.757261688259,2479.082362786372,2128.411136898596,1647.499522815794,76310052
2024-04-02,1639.52236001918,1567.323226681498,1282.065114477484,2273.106702650111,32965565
2024-04-03,1066.056760518913,1065.203786555403,1640.852088274022,1307.917486332791,54839971
2024-04-04,2723.030164828565,2146.891780668722,1690.490524921085,1243.33852280657,70267881
2024-04-05,2865.909232936993,1989.570919644093,1956.381263253031,1803.416716499872,72169061
