date,open,high,low,close,volume
2024-01-01,2861.733995482609,1887.134458918029,2186.019616968405,2024.137343000476,76244079
2024-01-02,2286.639040346368,1320.478526975686,1696.060446924889,1014.932375563681,58095049
2024-01-03,1953.692238956974,1556.460131986254,1892.711065197354,1467.608036507768,84360171
2024-01-04,2699.56854173993,2206.898735637951,2282.210708801539,1357.170468668048,92694083
2024-01-05,1271.135530138197,1441.403010723071,2684.211229834208,2341.281054164419,25043666
2024-01-06,2388.287851496762,1414.144574853624,2100.12027921299,2005.135698358766,37895249
2024-01-07,2032.829850037791,1638.759147030413,2150.082536738385,2344.469114611215,12503043
2024-01-08,1058.531556322887,2595.313809810814,1251.929473203975,1912.183422048191,10631896
2024-01-09,1957.806493811276,1575.873692163879,1171.498473985727,2743.168330837102,33200488
2024-01-10,1732.282441659025,1628.586072262746,1800.181364611329,2874.444945605588,86918121
2024-01-11,2466.02852334315,2133.101516278373,1208.454694971869,1002.56465167028,57665208
2024-01-12,1137.880974716911,1722.055488041559,2663.04440386951,2689.62902477001,55052645
2024-01-13,1629.992250320915,1300.3642791519,1040.216898421857,1159.80535804926,24526636
2024-01-14,2595.84472466717,2753.435997249721,1139.926631284495,1742.226673463029,35658352
2024-01-15,1804.158230698482,1095.830722434799,1569.816837628938,1303.703213880836,65021405
2024-01-16,2557.578416913295,2352.7456612215,2497.826286285284,1068.13555065839,30434874
2024-01-17,2681.751989865941,1422.569495766473,1582.777575282887,2701.906148330252,12044510
2024-01-18,2072.852277356934,2771.004953319222,2489.730230572105,2387.240049804168,33083547
2024-01-19,2577.435314235547,1633.988378766504,1509.766766690289,1623.199993499026,53894503
2024-01-20,2762.831530574049,2115.554463651204,1800.425145520774,2110.427794182811,74844168
2024-01-21,1508.281863634904,1418.826382023031,2285.438095669345,2978.665124679712,61786893
2024-01-22,1696.928654240704,2389.031571846964,1618.31306873557,1156.906903168261,24391737
2024-01-23,1828.582641162154,1194.139735667629,2707.990333242821,1771.808634204274,96686851
2024-01-24,2433.282643251657,1680.491985815243,1873.807823227002,2589.128473619327,47135223
2024-01-25,1520.58292718869,2743.166100292877,2219.449496873402,1532.400345939536,45816166
2024-01-26,2190.44400078602,1451.030182843,2292.303707698101,1315.300065971232,47683955
2024-01-27,1787.356227749548,1481.436787143502,1077.825266018568,1074.118655504069,9862389
2024-01-28,2485.451260334117,2057.225192894698,2682.489499998779,2031.425506436175,72241746
2024-01-29,1287.431891594708,2878.688317739065,1018.126985242167,2371.296756189417,58540781
2024-01-30,1137.28493535715,1028.920184626398,2811.42878881556,1300.04835942943,89133733
2024-01-31,1494.260667595523,1461.253955922694,2893.63718410183,2621.755854337933,58569462
2024-02-01,2711.452669933196,1486.012005886867,2083.994062683423,2349.643819735006,76855051
2024-02-02,1797.16532787891,2301.022076266874,1661.330475270344,1346.698114720374,66761564
2024-02-03,2810.216265286126,2835.376953632858,1386.186574173668,1935.551312412083,67726521
2024-02-04,1034.085962736189,2333.303062248787,1357.187044846471,2096.377773055267,5566555
2024-02-05,1450.382397512544,2522.964044154948,1758.86437929074,1413.923459553813,72483362
2024-02-06,1141.982898160412,1415.567365332003,1801.235063425043,1875.865782036511,79262295
2024-02-07,1521.309850701372,2934.813473726677,1516.694399945278,1952.697135338172,53687687
2024-02-08,2587.016685509401,1406.296049113385,2966.813524189028,1597.595655547915,1601092
2024-02-09,1829.069144832452,1479.269248104408,2361.843479777085,2861.430318883205,77304799
2024-02-10,2591.46848106269,2747.946398449491,2698.221336019074,1250.234012656487,95923923
2024-02-11,2229.9040411074,2644.131361889601,1590.443070493049,2659.006387638141,37585063
2024-02-12,1190.04836111571,2778.686652478012,1998.13006031109,1468.759020172547,78829923
2024-02-13,1193.496989442384,2043.720116518686,1085.344976293508,1448.621088983266,93846864
2024-02-14,1280.472963464342,1579.733626243671,1724.794607979685,1675.894009590751,96379224
2024-02-15,1714.988334461436,2932.755991377532,1281.435566085006,1665.406521334877,54654021
2024-02-16,2697.735363106603,1712.071306789949,1426.623366614623,1492.753877055644,91337402
2024-02-17,1321.539527304051,2944.480388535633,2918.308273182363,1336.36140274454,23301583
2024-02-18,2813.985092233228,1244.835849126406,1255.083630826605,2962.335335902284,76590231
2024-02-19,2484.381108036847,1559.530544052286,2138.635001747872,1212.441570619737,64139079
2024-02-20,2900.827170334298,1578.107302826402,2481.764610929715,2530.48691551511,40029287
2024-02-21,2632.534604240397,1999.01916956088,1793.826670917129,2632.29004983888,46222607
2024-02-22,1964.99453698076,1694.527476065829,1149.34113215564,1957.105452796681,6077509
2024-02-23,1784.868189187415,1861.931166412954,1750.253336797829,1411.564270680435,50907789
2024-02-24,2786.814584258157,1791.877814736743,1068.910385045542,2630.336758858196,89466110
2024-02-25,1660.347071359337,1482.824988373209,1157.372510721044,1404.719316138072,27011848
2024-02-26,1411.339171126795,2008.97907879984,2046.737064381211,2198.161444660174,98398226
2024-02-27,2990.105793890103,2756.430716525081,1890.946203562432,1673.104231741545,79527283
2024-02-28,2026.738980981372,2238.38983203962,2387.962088134979,1865.093317282334,47561615
2024-02-29,1565.548958005249,2677.038288147263,2673.412366602296,1535.132614608435,98056178
2024-03-01,1514.783087030948,1062.414877035013,2946.953985066498,2901.774060732664,88336927
2024-03-02,1321.199251197452,1233.368998655303,1850.723304544942,2006.185531838968,24890763
2024-03-03,1049.507405248453,1426.205861969782,1616.783752475375,1958.575403874859,71573652
2024-03-04,2088.967469131592,1188.357482958191,1250.401027394449,1505.623337265991,1372300
2024-03-05,2030.662462311381,2209.06406998578,2868.224734485698,1944.28115206644,74780514
2024-03-06,2217.577787406018,2278.376533801341,2272.659524781885,1777.710005706334,81076480
2024-03-07,2421.791721103446,2648.328469679739,2657.74542706892,2867.08752521566,97582426
2024-03-08,2007.834401352453,2072.668780856748,1911.07535287805,1148.662849253876,67995304
2024-03-09,2708.612348854571,1441.52896403082,1601.978671498297,2447.948018383685,25547021
2024-03-10,1483.411015824015,2188.572373777271,2461.813972498345,1227.000052852314,85427289
2024-03-11,2448.50040161947,2118.229045296314,1002.167433113711,1195.80491872391,13054836
2024-03-12,2932.427757261214,1701.733522980262,1710.145323195228,2822.9306733965,52170765
2024-03-13,1553.365927683932,2000.507642767829,1754.684189536723,2652.716077951549,18520740
2024-03-14,1686.454897737446,2559.025413158414,1968.006737608055,2624.005799175414,39433337
2024-03-15,2918.823552929707,1567.832810413854,1354.742930582487,1424.542724794904,55954830
2024-03-16,1145.611306057396,1250.3598873818,2080.733056431574,2921.750879392815,28962938
2024-03-17,2719.245818997596,1538.889772192114,1415.983582107578,2070.466102465879,99865947
2024-03-18,1193.677174203572,2088.544448469398,1051.65510488825,1759.256886839858,74465025
2024-03-19,1394.493748116966,2527.392575541358,1392.021512963761,1657.720400987564,46307903
2024-03-20,2151.689421551931,2509.394853826203,2115.074710362328,2145.597049040926,26644155
2024-03-21,1037.929567132464,1160.713853234642,2976.301261406785,2331.653409591943,10072141
2024-03-22,1741.074395648434,2750.178624092845,1622.688483954919,2614.377156238202,32510696
2024-03-23,1779.956360423645,1899.975619766509,2356.609368637043,2119.854677745532,93958382
2024-03-24,2548.414202989504,1817.92111912186,1984.476772966687,2296.010182846898,84254535
2024-03-25,2919.238118059366,2099.705946610629,1887.254595769691,1299.000195862877,4298689
2024-03-26,2417.353191799933,2380.097311384228,2119.750533975937,1475.505630609612,83659446
2024-03-27,1826.785614035832,1296.882134443365,1187.10498510829,2693.124145817093,83284707
2024-03-28,2425.478491251294,2566.224491085117,1655.090028712315,1465.249678575232,22698890
2024-03-29,2972.713564338737,2392.452186604633,1815.181925553148,2264.286259550245,40408950
2024-03-30,2829.789420344904,2612.560091821819,1393.082775628463,1693.210649705547,91762546
2024-03-31,1213.192771064677,2808.878865120008,1065.270244183949,1435.145570130471,29070915
2024-04-01,1886.633529090449,1635.994034397048,2144.090915712615,1784.699235431048,63283085
2024-04-02,2461.087763432539,2824.304024005931,2115.77234990456,2103.746489485739,12659637
2024-04-03,1879.907641222209,2423.513219435987,1228.538586435657,2765.25788086402,28049641
2024-04-04,2307.648261958693,1819.795298008607,1102.301930001087,1422.879608856319,94192934
2024-04-05,2739.357565563103,1800.052129653231,2176.935931794025,2882.334759104529,58957040
2024-04-06,1208.727665367018,1298.506425560679,1392.643385045938,2009.474064500991,52082909
2024-04-07,2057.657339344598,2540.213084714199,1295.861804896111,1103.33883035601,53841802
2024-04-08,1236.601702432871,2802.684009320415,1726.483012997789,1330.368354020593,64233564
